"Date","Route","Attempted","Succeeded","Success Percentage","Temperature AVG","Relative Humidity AVG","Wind Speed Daily AVG","Wind Direction AVG","Solare Radiation AVG","SuccessGroup","Day","DayNum"
2015-09-27,"Disappointment Cleaver",12,6,0.5,35.105,23.76833333,4.557083333,188.2135833,201.8912083,"Above 50%","Sun",7
2015-09-28,"Disappointment Cleaver",12,4,0.333333333333333,38.33541667,27.02541667,17.11520833,270.8666667,201.8525833,"Below 50%","Mon",1
2015-09-30,"Disappointment Cleaver",2,0,0,38.72958333,57.36958333,11.30075,216.9341667,202.81275,"Below 50%","Wed",3
2015-10-02,"Disappointment Cleaver",2,0,0,36.06416667,47.017375,6.445916667,247.3183333,176.2655417,"Below 50%","Fri",5
2015-10-02,"Kautz Glacier",2,0,0,36.06416667,47.017375,6.445916667,247.3183333,176.2655417,"Below 50%","Fri",5
2015-10-03,"Disappointment Cleaver",12,0,0,31.82291667,62.33708333,13.12504167,153.9316667,196.3752083,"Below 50%","Sat",6
2015-10-09,"Disappointment Cleaver",2,0,0,38.26041667,74.32916667,65.13833333,264.6875,27.79129167,"Below 50%","Fri",5
2015-10-13,"Little Tahoma",8,0,0,40.97958333,28.33570833,19.59116667,279.7791667,176.3826667,"Below 50%","Tue",2
2015-10-15,"Disappointment Cleaver",2,0,0,46.44791667,27.21125,17.163625,259.121375,138.387,"Below 50%","Thu",4
2015-11-21,"Disappointment Cleaver",3,0,0,31.3,21.69070833,2.245833333,117.5496667,93.66041667,"Below 50%","Sat",6
2015-11-27,"Disappointment Cleaver",2,0,0,26.32166667,19.715,27.83958333,68.00416667,88.49625,"Below 50%","Fri",5
